response id,concerns,concerns category,anything else,anything else category
5AC0,I don't remember a lot of stuff from calc BC.,NC,I enjoy the course and I think that it has the right balance of challenging and interesting while not overwhelming.,NC
365,The thing that concerns me the most is having a smaller diversity of practice problems. I don't want to use the exam prep sheets before I begin studying for the exam but I would also like practice problems besides what is on MML. The extra credit webwork will hopefully cover this but it doesn't become available until the 22nd.,AC,,NC
479,none,NC,,NC
41,I don't remember a lot of stuff from calc BC.,AC,,NC
5NC6,,NC,,NC
48,,AC,,NC
181,none,NC,I generally like the course so far and it fits my intellectual needs well. I think the course is one of the better-run courses I have ever been enrolled in as the profs know the subject well and ask only that we learn relevant information.,NC
469,,NC,,NC
669,"I am concerned about the rigor this course gives, as I found last semester's content to be very rigorous and are to understand in an online class.",AC,none.,AC
181,Writing my Zs and having them look like 2s.,NC,na,NC
143,One of the in person exams is on my school's spring break but other than that none as of right now!,AC,,NC
450,Being on schedule and reviewing before a test in time,AC,,NC
458,,NC,,NC
76,"I am a bit worried because due to my work, I miss many of the studio sessions and while I ant to complete the worksheets and watch the videos, I have trouble effectively checking my work. A centralized location with all of the studio worksheet answers would be very useful especially when I redo the worksheets to prepare for the final exam.",PC,Nah,NC
323,"I'm a little concerned as to whether or not I will be able to understand many of the topics we learn about, but I'm also confident that I will put in my best.",AC,,NC
30NC,I am most concerned about the exam questions matching the lesson coverage.,AC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
319,N.A.,NC,,NC
450,There are no quizzes every week. I like to use the quizzes for practice and as a checkpoint but now it'll be that much harder to study for the exams. ,AC,,NC
48,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
AC83,I am concerned about the amount of work this course will require and whether I will have the motivation to complete it within a reasonable length of time.,AC,,NC
200,I am a bit concerned about the difficulty of the course and the things I will need to do to manage my time with my other classes.,AC,none.,NC
30,I am concerned about my pace. I hope to be a week ahead by spring break.,AC,na,NC
323,No fundamental practice after watching videos,NC,,NC
6NC8,,NC,,NC
458,There are no quizzes every week. I like to use the quizzes for practice and as a checkpoint but now it'll be that much harder to study for the exams. ,NC,,NC
409,"I'm concerned about the content getting more difficult with each week, meaning it will take me longer to digest. This may cause me to get behind after several weeks.",PC,,NC
346,"Much of the material in the previous course was oftentimes hard to understand because it seemed like many formulas were pulled out of thin air. For me, that makes it extremely hard to understand what is going on.¬†",PC,,NC
199,,NC,There is nothing,NC
NC33,I don't have any worries.,NC,No individual needs.,NC
364,"One thing that was concerning for me last semester was my mastery on certain topics. There were some topics in linear algebra that I couldn't fully explore due to other work and activities. For MV Calc, I hope to fix this issue by writing notes and practice problems down so that I could review it again in depth later.",AC,,AC
34,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
122,"I got a B last semester, so my main concern is fixing my strategies to perform well this semester.¬†",PC,not applicable,AC
406,N.A.,AC,none,NC
586,"Nothing, I'm mainly just excited since I enjoyed my first Calculus classes.",OT,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
177,absolutely the exams and tests; I do poorly under pressure,PC,,NC
115,"I'm concerned about getting behind on my work. Since it's an online course, it's very easy to not look at the work for a while and forget about it.",NC,,NC
439,The amount of work.,AC,,NC
311,none,NC,,NC
7,I hope that there will be nothing but I am a little worried that the final exam will be during AP exam season.¬†,AC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
361,"I heard some concepts are difficult to grasp, but otherwise no major concerns!",AC,,AC
557,"Something that concerns me is not being able to learn properly as it is not in person, but I think the studio sessions and recorded lectures will resolve this.",AC,none.,NC
64AC,,NC,,NC
165,The distance learning was a bit of a struggle for me last semester and the removal of the weekly quizzes is a little frustrating since those helped me learn more specifics.,NC,na,NC
107,"I concerned about getting a B like last semester. Although I feel more confident in this course's material for reasons previously stated, I need to make sure I stay on task and adequately review material.",AC,"The course seems a little more rigorous, but I think if I just reach out when I need help, I'll be alright.",NC
699,,NC,,NC
6AC3,N.A.,NC,,NC
3NC9,N.A.,NC,,NC
AC36,none,NC,The sample exams and quizzes during linear algebra helped out a lot if we could have those for multivariable calc that would be fantastic.,NC
6NC7,none,NC,Nah,NC
58,none,NC,,NC
AC75,,NC,,NC
49,,AC,,NC
490,There are no quizzes every week. I like to use the quizzes for practice and as a checkpoint but now it'll be that much harder to study for the exams. ,NC,na,NC
487,none,NC,,NC
520,,NC,,NC
27,I have no concerns about taking this course. ,PC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
6NC7,,NC,,NC
268,"Ensuring that I study ""enough"" before the first exam is my main concern, as I am still learning how much time I need to spend reviewing for collegiate level courses such as this one.",NC,,NC
199,The thing that concerns me the most is having a smaller diversity of practice problems. I don't want to use the exam prep sheets before I begin studying for the exam but I would also like practice problems besides what is on MML. The extra credit webwork will hopefully cover this but it doesn't become available until the 22nd.,AC,,NC
27,What concerns me the most is staying focused throughout the whole semester to understand the material as my other classes get difficult as well.,PC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
NC9AC,,NC,,NC
471,,NC,"I must admit, linear algebra has been quite a journey for me. The abstract concepts and the depth of the material made it challenging, but I embraced the struggle and managed to grasp most of it. Now, as we delve into multivariable calculus, I can't help but feel a bit anxious. However, I hope to learn the most out of your teachings and look forward to the class.",NC
